Timestamp,Value,UnitsAbbreviation,Good,Questionable,Substituted
2017-04-25T12:00:28.3852386Z,93.20626,,true,false,false
2017-04-25T12:00:43.1665344Z,93.20626,,true,false,false
2017-04-25T12:00:58.1509246Z,93.20626,,true,false,false
